timestamp,event,model,prompt_tokens,output_tokens,total_tokens,req_stocks,resp_stocks,req_posts,req_chars,body_ok,body_fail,cache_hit,cache_miss,posts_dropped,noise_only_stocks
2026-08-26 13:22:42,batch_call,gemini-2.5-flash-lite,4897,976,5875,10,10,283,7970,,,,,,
2026-08-26 13:32:06,cache_summary,,,,,,,,,,,6,12,27,0
2026-08-26 13:32:10,batch_call,gemini-2.5-flash-lite,4836,1069,5905,10,10,283,7914,,,,,,
2026-08-26 13:32:11,batch_call,gemini-2.5-flash-lite,1578,209,1787,2,2,50,3026,,,,,,
2026-08-26 13:42:26,cache_summary,,,,,,,,,,,5,13,30,0
2026-08-26 13:42:29,batch_call,gemini-2.5-flash-lite,4803,1032,5835,10,10,278,7886,,,,,,
2026-08-26 13:42:30,batch_call,gemini-2.5-flash-lite,2027,317,2344,3,3,82,3716,,,,,,
2026-08-26 13:53:28,cache_summary,,,,,,,,,,,8,11,30,0
2026-08-26 13:53:32,batch_call,gemini-2.5-flash-lite,4655,1133,5788,10,10,274,7625,,,,,,
2026-08-26 13:53:32,batch_call,gemini-2.5-flash-lite,1221,106,1327,1,1,26,2513,,,,,,
2026-08-26 14:02:46,cache_summary,,,,,,,,,,,4,11,33,0
2026-08-26 14:02:50,batch_call,gemini-2.5-flash-lite,4670,1082,5752,10,9,271,7670,,,,,,
2026-08-26 14:02:50,batch_call,gemini-2.5-flash-lite,1218,115,1333,1,1,26,2508,,,,,,
2026-08-26 14:03:04,batch_call,gemini-2.5-flash-lite,233,88,321,,,,503,,,,,,
2026-08-26 14:04:14,batch_call,gemini-2.5-flash,604,576,2661,,,,976,,,,,,
2026-08-26 14:04:26,batch_call,gemini-2.5-flash,605,436,2709,,,,989,,,,,,
2026-08-26 14:04:37,batch_call,gemini-2.5-flash,590,349,2663,,,,987,,,,,,
2026-08-26 14:04:47,batch_call,gemini-2.5-flash,567,401,2463,,,,942,,,,,,
2026-08-26 14:04:59,batch_call,gemini-2.5-flash,599,374,2651,,,,998,,,,,,
2026-08-26 14:12:38,cache_summary,,,,,,,,,,,5,10,31,0
2026-08-26 14:12:41,batch_call,gemini-2.5-flash-lite,4814,999,5813,10,10,269,7863,,,,,,
2026-08-26 14:23:34,cache_summary,,,,,,,,,,,6,9,21,0
2026-08-26 14:23:37,batch_call,gemini-2.5-flash-lite,4431,909,5340,9,9,249,7357,,,,,,
2026-08-26 14:27:22,cache_summary,,,,,,,,,,,9,6,15,0
2026-08-26 14:27:24,batch_call,gemini-2.5-flash-lite,3226,590,3816,6,6,165,5539,,,,,,
2026-08-26 14:32:49,cache_summary,,,,,,,,,,,11,4,9,0
2026-08-26 14:32:50,batch_call,gemini-2.5-flash-lite,2544,395,2939,4,4,111,4482,,,,,,
2026-08-26 14:36:28,cache_summary,,,,,,,,,,,9,6,17,0
2026-08-26 14:36:31,batch_call,gemini-2.5-flash-lite,3224,671,3895,6,6,163,5477,,,,,,
2026-08-26 14:43:37,cache_summary,,,,,,,,,,,7,9,15,0
2026-08-26 14:43:40,batch_call,gemini-2.5-flash-lite,4536,910,5446,9,9,255,7529,,,,,,
2026-08-26 14:52:57,cache_summary,,,,,,,,,,,9,7,11,0
2026-08-26 14:52:59,batch_call,gemini-2.5-flash-lite,3789,713,4502,7,7,199,6384,,,,,,
2026-08-26 14:56:38,cache_summary,,,,,,,,,,,12,4,5,0
2026-08-26 14:56:40,batch_call,gemini-2.5-flash-lite,2511,385,2896,4,4,115,4443,,,,,,
2026-08-26 15:02:42,cache_summary,,,,,,,,,,,11,5,11,0
2026-08-26 15:02:44,batch_call,gemini-2.5-flash-lite,2987,594,3583,5,5,139,5138,,,,,,
2026-08-26 15:12:43,cache_summary,,,,,,,,,,,8,8,16,0
2026-08-26 15:12:46,batch_call,gemini-2.5-flash-lite,4147,821,4968,8,8,224,6922,,,,,,
2026-08-26 15:22:47,cache_summary,,,,,,,,,,,4,13,30,0
2026-08-26 15:22:50,batch_call,gemini-2.5-flash-lite,5001,1039,6040,10,10,283,8175,,,,,,
2026-08-26 15:22:52,batch_call,gemini-2.5-flash-lite,1978,279,2257,3,3,77,3584,,,,,,
2026-08-26 15:32:44,cache_summary,,,,,,,,,,,8,9,25,0
2026-08-26 15:32:48,batch_call,gemini-2.5-flash-lite,4449,958,5407,9,9,245,7293,,,,,,
2026-08-27 09:01:53,cache_summary,,,,,,,,,,,0,6,14,0
2026-08-27 09:01:55,batch_call,gemini-2.5-flash-lite,3186,596,3782,6,6,166,5442,,,,,,
2026-08-27 09:11:55,cache_summary,,,,,,,,,,,0,6,12,0
2026-08-27 09:11:58,batch_call,gemini-2.5-flash-lite,3179,762,3941,6,6,168,5429,,,,,,
2026-08-27 09:21:44,cache_summary,,,,,,,,,,,0,10,22,0
2026-08-27 09:21:47,batch_call,gemini-2.5-flash-lite,4590,1046,5636,10,10,278,7582,,,,,,
2026-08-27 09:35:26,cache_summary,,,,,,,,,,,0,12,20,0
2026-08-27 09:35:29,batch_call,gemini-2.5-flash-lite,4636,1160,5796,10,10,284,7685,,,,,,
2026-08-27 09:35:30,batch_call,gemini-2.5-flash-lite,1633,194,1827,2,2,56,3111,,,,,,
2026-08-27 09:44:09,cache_summary,,,,,,,,,,,0,12,22,0
2026-08-27 09:44:12,batch_call,gemini-2.5-flash-lite,4658,979,5637,10,10,280,7702,,,,,,
2026-08-27 09:44:13,batch_call,gemini-2.5-flash-lite,1628,236,1864,2,2,58,3107,,,,,,
2026-08-27 09:52:14,cache_summary,,,,,,,,,,,0,13,25,0
2026-08-27 09:52:17,batch_call,gemini-2.5-flash-lite,4532,957,5489,10,10,277,7527,,,,,,
2026-08-27 09:52:18,batch_call,gemini-2.5-flash-lite,2090,296,2386,3,3,88,3801,,,,,,
2026-08-27 10:03:00,cache_summary,,,,,,,,,,,0,16,27,0
2026-08-27 10:03:03,batch_call,gemini-2.5-flash-lite,4671,1094,5765,10,10,278,7721,,,,,,
2026-08-27 10:03:06,batch_call,gemini-2.5-flash-lite,3166,601,3767,6,6,175,5449,,,,,,
2026-08-27 10:12:02,cache_summary,,,,,,,,,,,2,15,29,0
2026-08-27 10:12:05,batch_call,gemini-2.5-flash-lite,4539,1005,5544,10,10,274,7567,,,,,,
2026-08-27 10:12:07,batch_call,gemini-2.5-flash-lite,2697,535,3232,5,5,147,4758,,,,,,
2026-08-27 10:22:53,cache_summary,,,,,,,,,,,1,17,32,0
2026-08-27 10:22:56,batch_call,gemini-2.5-flash-lite,4502,995,5497,10,10,276,7536,,,,,,
2026-08-27 10:22:58,batch_call,gemini-2.5-flash-lite,3523,657,4180,7,7,202,6017,,,,,,
2026-08-27 10:26:28,cache_summary,,,,,,,,,,,7,11,20,0
2026-08-27 10:26:32,batch_call,gemini-2.5-flash-lite,4566,959,5525,10,10,280,7619,,,,,,
2026-08-27 10:26:32,batch_call,gemini-2.5-flash-lite,1276,103,1379,1,1,30,2594,,,,,,
2026-08-27 10:32:14,cache_summary,,,,,,,,,,,8,11,22,0
2026-08-27 10:32:18,batch_call,gemini-2.5-flash-lite,4540,1074,5614,10,10,279,7537,,,,,,
2026-08-27 10:32:18,batch_call,gemini-2.5-flash-lite,1153,93,1248,1,1,29,2432,,,,,,
2026-08-27 10:43:11,cache_summary,,,,,,,,,,,5,16,36,0
2026-08-27 10:43:15,batch_call,gemini-2.5-flash-lite,4592,1112,5704,10,10,275,7585,,,,,,
2026-08-27 10:43:17,batch_call,gemini-2.5-flash-lite,3018,711,3729,6,6,169,5202,,,,,,
2026-08-27 10:52:27,cache_summary,,,,,,,,,,,4,17,44,0
2026-08-27 10:52:30,batch_call,gemini-2.5-flash-lite,4526,1047,5573,10,10,269,7545,,,,,,
2026-08-27 10:52:32,batch_call,gemini-2.5-flash-lite,3486,673,4159,7,7,197,5928,,,,,,
2026-08-27 11:02:29,cache_summary,,,,,,,,,,,4,9,23,0
2026-08-27 11:02:32,batch_call,gemini-2.5-flash-lite,4325,850,5175,9,9,247,7225,,,,,,
2026-08-27 11:02:49,batch_call,gemini-2.5-flash-lite,235,84,319,,,,504,,,,,,
2026-08-27 11:04:14,batch_call,gemini-2.5-flash,595,491,4153,,,,977,,,,,,
2026-08-27 11:04:24,batch_call,gemini-2.5-flash,593,402,2438,,,,963,,,,,,
2026-08-27 11:04:37,batch_call,gemini-2.5-flash,593,433,2802,,,,972,,,,,,
2026-08-27 11:04:47,batch_call,gemini-2.5-flash,579,380,2479,,,,963,,,,,,
2026-08-27 11:05:00,batch_call,gemini-2.5-flash,544,391,2862,,,,904,,,,,,
2026-08-27 11:12:23,cache_summary,,,,,,,,,,,4,9,26,0
2026-08-27 11:12:25,batch_call,gemini-2.5-flash-lite,4276,874,5150,9,9,244,7165,,,,,,
2026-08-27 11:23:00,cache_summary,,,,,,,,,,,2,11,28,0
2026-08-27 11:23:03,batch_call,gemini-2.5-flash-lite,4806,1006,5812,10,10,275,7889,,,,,,
2026-08-27 11:23:04,batch_call,gemini-2.5-flash-lite,1171,97,1268,1,1,27,2463,,,,,,
2026-08-27 11:26:28,cache_summary,,,,,,,,,,,6,8,21,0
2026-08-27 11:26:30,batch_call,gemini-2.5-flash-lite,3928,746,4674,8,8,219,6626,,,,,,
2026-08-27 11:32:28,cache_summary,,,,,,,,,,,4,10,23,0
2026-08-27 11:32:31,batch_call,gemini-2.5-flash-lite,4760,1022,5782,10,10,277,7890,,,,,,
2026-08-27 11:43:19,cache_summary,,,,,,,,,,,5,9,33,0
2026-08-27 11:43:21,batch_call,gemini-2.5-flash-lite,4157,871,5028,9,9,237,6945,,,,,,
2026-08-27 11:52:33,cache_summary,,,,,,,,,,,8,6,14,0
2026-08-27 11:52:35,batch_call,gemini-2.5-flash-lite,3147,626,3773,6,6,166,5441,,,,,,
2026-08-27 12:02:33,cache_summary,,,,,,,,,,,7,7,20,0
2026-08-27 12:02:35,batch_call,gemini-2.5-flash-lite,3393,677,4070,7,7,190,5753,,,,,,
2026-08-27 12:12:24,cache_summary,,,,,,,,,,,5,10,26,0
2026-08-27 12:12:27,batch_call,gemini-2.5-flash-lite,4567,942,5509,10,10,274,7574,,,,,,
2026-08-27 12:23:02,cache_summary,,,,,,,,,,,7,8,26,0
2026-08-27 12:23:04,batch_call,gemini-2.5-flash-lite,3755,887,4642,8,8,214,6339,,,,,,
2026-08-27 12:32:58,cache_summary,,,,,,,,,,,6,9,21,0
2026-08-27 12:33:00,batch_call,gemini-2.5-flash-lite,4300,853,5153,9,9,249,7192,,,,,,
2026-08-27 12:42:01,cache_summary,,,,,,,,,,,9,6,18,0
2026-08-27 12:42:02,batch_call,gemini-2.5-flash-lite,3043,520,3563,6,6,162,5298,,,,,,
2026-08-27 12:52:26,cache_summary,,,,,,,,,,,1,14,35,0
2026-08-27 12:52:29,batch_call,gemini-2.5-flash-lite,4701,1011,5712,10,10,272,7745,,,,,,
2026-08-27 12:52:30,batch_call,gemini-2.5-flash-lite,2472,364,2836,4,4,113,4406,,,,,,
2026-08-27 13:02:41,cache_summary,,,,,,,,,,,4,11,29,0
2026-08-27 13:02:45,batch_call,gemini-2.5-flash-lite,4803,1007,5810,10,10,272,7900,,,,,,
2026-08-27 13:02:45,batch_call,gemini-2.5-flash-lite,1176,110,1286,1,1,29,2444,,,,,,
2026-08-27 13:12:31,cache_summary,,,,,,,,,,,4,13,36,0
2026-08-27 13:12:35,batch_call,gemini-2.5-flash-lite,4691,985,5676,10,10,271,7722,,,,,,
2026-08-27 13:12:36,batch_call,gemini-2.5-flash-lite,1924,323,2247,3,3,83,3598,,,,,,
2026-08-27 13:22:05,cache_summary,,,,,,,,,,,7,10,20,0
2026-08-27 13:22:08,batch_call,gemini-2.5-flash-lite,4782,1034,5816,10,10,280,7837,,,,,,
2026-08-27 13:32:29,cache_summary,,,,,,,,,,,5,12,28,0
2026-08-27 13:32:33,batch_call,gemini-2.5-flash-lite,4781,1119,5900,10,10,278,7862,,,,,,
2026-08-27 13:32:34,batch_call,gemini-2.5-flash-lite,1517,185,1702,2,2,54,2975,,,,,,
2026-08-27 13:42:26,cache_summary,,,,,,,,,,,6,11,30,0
2026-08-27 13:42:29,batch_call,gemini-2.5-flash-lite,4659,946,5605,10,10,271,7686,,,,,,
2026-08-27 13:42:29,batch_call,gemini-2.5-flash-lite,1169,112,1281,1,1,29,2436,,,,,,
2026-08-27 13:52:27,cache_summary,,,,,,,,,,,9,9,27,0
2026-08-27 13:52:32,batch_call,gemini-2.5-flash-lite,4224,1150,5374,9,9,243,7046,,,,,,
2026-08-27 14:02:31,cache_summary,,,,,,,,,,,4,9,21,0
2026-08-27 14:02:35,batch_call,gemini-2.5-flash-lite,4415,1089,5504,9,9,249,7306,,,,,,
2026-08-27 14:02:54,batch_call,gemini-2.5-flash-lite,231,82,313,,,,501,,,,,,
2026-08-27 14:04:09,batch_call,gemini-2.5-flash,618,369,2788,,,,1021,,,,,,
2026-08-27 14:04:18,batch_call,gemini-2.5-flash,595,383,2301,,,,997,,,,,,
2026-08-27 14:04:31,batch_call,gemini-2.5-flash,627,340,2945,,,,1019,,,,,,
2026-08-27 14:04:41,batch_call,gemini-2.5-flash,605,401,2555,,,,1009,,,,,,
2026-08-27 14:04:52,batch_call,gemini-2.5-flash,595,394,2492,,,,985,,,,,,
2026-08-27 14:12:31,cache_summary,,,,,,,,,,,3,10,25,0
2026-08-27 14:12:35,batch_call,gemini-2.5-flash-lite,4833,972,5805,10,10,275,7933,,,,,,
2026-08-27 14:22:38,cache_summary,,,,,,,,,,,4,9,23,0
2026-08-27 14:22:41,batch_call,gemini-2.5-flash-lite,4414,864,5278,9,9,247,7310,,,,,,
2026-08-27 14:26:38,cache_summary,,,,,,,,,,,8,5,6,0
2026-08-27 14:26:40,batch_call,gemini-2.5-flash-lite,3007,517,3524,5,5,144,5199,,,,,,
2026-08-27 14:32:11,cache_summary,,,,,,,,,,,6,7,13,0
2026-08-27 14:32:14,batch_call,gemini-2.5-flash-lite,3755,747,4502,7,7,197,6280,,,,,,
2026-08-27 14:42:41,cache_summary,,,,,,,,,,,4,10,21,0
2026-08-27 14:42:44,batch_call,gemini-2.5-flash-lite,4887,1120,6007,10,10,279,8025,,,,,,
2026-08-27 14:52:26,cache_summary,,,,,,,,,,,3,12,21,0
2026-08-27 14:52:30,batch_call,gemini-2.5-flash-lite,4934,1183,6117,10,10,280,8090,,,,,,
2026-08-27 14:52:31,batch_call,gemini-2.5-flash-lite,1676,217,1893,2,2,59,3203,,,,,,
2026-08-27 15:02:20,cache_summary,,,,,,,,,,,9,6,5,0
2026-08-27 15:02:22,batch_call,gemini-2.5-flash-lite,3321,611,3932,6,6,175,5668,,,,,,
2026-08-27 15:13:21,cache_summary,,,,,,,,,,,9,6,14,0
2026-08-27 15:13:23,batch_call,gemini-2.5-flash-lite,3287,670,3957,6,6,166,5612,,,,,,
2026-08-27 15:22:25,cache_summary,,,,,,,,,,,8,7,12,0
2026-08-27 15:22:27,batch_call,gemini-2.5-flash-lite,3626,730,4356,7,7,198,6140,,,,,,
2026-08-27 15:33:03,cache_summary,,,,,,,,,,,7,8,12,0
2026-08-27 15:33:05,batch_call,gemini-2.5-flash-lite,4209,736,4945,8,8,228,7028,,,,,,
2026-08-28 09:01:37,cache_summary,,,,,,,,,,,0,5,15,0
2026-08-28 09:01:38,batch_call,gemini-2.5-flash-lite,2735,541,3276,5,5,135,4789,,,,,,
2026-08-28 09:12:19,cache_summary,,,,,,,,,,,0,7,17,0
2026-08-28 09:12:21,batch_call,gemini-2.5-flash-lite,3498,630,4128,7,7,193,5992,,,,,,
2026-08-28 09:22:47,cache_summary,,,,,,,,,,,0,12,32,0
2026-08-28 09:22:50,batch_call,gemini-2.5-flash-lite,4557,938,5495,10,10,274,7545,,,,,,
2026-08-28 09:22:51,batch_call,gemini-2.5-flash-lite,1603,225,1828,2,2,54,3115,,,,,,
2026-08-28 09:33:20,cache_summary,,,,,,,,,,,0,13,33,0
2026-08-28 09:33:23,batch_call,gemini-2.5-flash-lite,4510,991,5501,10,10,275,7497,,,,,,
2026-08-28 09:33:25,batch_call,gemini-2.5-flash-lite,1995,305,2300,3,3,82,3683,,,,,,
2026-08-28 09:36:37,cache_summary,,,,,,,,,,,1,13,31,0
2026-08-28 09:36:40,batch_call,gemini-2.5-flash-lite,4420,907,5327,10,10,276,7357,,,,,,
2026-08-28 09:36:41,batch_call,gemini-2.5-flash-lite,2004,297,2301,3,3,83,3713,,,,,,
2026-08-28 09:41:52,cache_summary,,,,,,,,,,,2,13,33,0
2026-08-28 09:41:54,batch_call,gemini-2.5-flash-lite,4478,784,5262,10,10,274,7458,,,,,,
2026-08-28 09:41:55,batch_call,gemini-2.5-flash-lite,2044,310,2354,3,3,83,3774,,,,,,
2026-08-28 09:55:50,cache_summary,,,,,,,,,,,0,14,26,0
2026-08-28 09:55:52,batch_call,gemini-2.5-flash-lite,4444,791,5235,10,10,278,7443,,,,,,
2026-08-28 09:55:54,batch_call,gemini-2.5-flash-lite,2452,464,2916,4,4,116,4393,,,,,,
2026-08-28 10:02:59,cache_summary,,,,,,,,,,,3,13,25,0
2026-08-28 10:03:03,batch_call,gemini-2.5-flash-lite,4545,996,5541,10,10,279,7561,,,,,,
2026-08-28 10:03:04,batch_call,gemini-2.5-flash-lite,1934,327,2261,3,3,86,3597,,,,,,
2026-08-28 10:08:44,cache_summary,,,,,,,,,,,3,14,25,0
2026-08-28 10:08:47,batch_call,gemini-2.5-flash-lite,4498,908,5406,10,10,284,7522,,,,,,
2026-08-28 10:08:49,batch_call,gemini-2.5-flash-lite,2332,486,2818,4,4,111,4177,,,,,,
2026-08-28 10:16:13,cache_summary,,,,,,,,,,,2,14,26,0
2026-08-28 10:16:17,batch_call,gemini-2.5-flash-lite,4642,1012,5654,10,10,284,7722,,,,,,
2026-08-28 10:16:19,batch_call,gemini-2.5-flash-lite,2361,447,2808,4,4,110,4252,,,,,,
2026-08-28 10:24:16,cache_summary,,,,,,,,,,,3,15,30,0
2026-08-28 10:24:19,batch_call,gemini-2.5-flash-lite,4485,976,5461,10,10,283,7438,,,,,,
2026-08-28 10:24:21,batch_call,gemini-2.5-flash-lite,2654,618,3272,5,5,137,4701,,,,,,
2026-08-28 10:35:12,cache_summary,,,,,,,,,,,1,19,44,0
2026-08-28 10:35:15,batch_call,gemini-2.5-flash-lite,4566,995,5561,10,10,277,7550,,,,,,
2026-08-28 10:35:18,batch_call,gemini-2.5-flash-lite,4190,1118,5308,9,9,249,6975,,,,,,
2026-08-28 10:42:17,cache_summary,,,,,,,,,,,6,13,37,0
2026-08-28 10:42:20,batch_call,gemini-2.5-flash-lite,4432,966,5398,10,10,269,7368,,,,,,
2026-08-28 10:42:21,batch_call,gemini-2.5-flash-lite,2019,285,2304,3,3,84,3723,,,,,,
2026-08-28 10:55:45,cache_summary,,,,,,,,,,,2,11,30,0
2026-08-28 10:55:48,batch_call,gemini-2.5-flash-lite,4385,986,5371,10,10,272,7323,,,,,,
2026-08-28 10:55:49,batch_call,gemini-2.5-flash-lite,1239,125,1364,1,1,28,2540,,,,,,
2026-08-28 11:02:17,cache_summary,,,,,,,,,,,2,12,39,0
2026-08-28 11:02:20,batch_call,gemini-2.5-flash-lite,4296,1003,5299,10,10,266,7179,,,,,,
2026-08-28 11:02:21,batch_call,gemini-2.5-flash-lite,1610,196,1806,2,2,55,3094,,,,,,
2026-08-28 11:02:40,batch_call,gemini-2.5-flash-lite,235,69,306,,,,504,,,,,,
2026-08-28 11:03:55,batch_call,gemini-2.5-flash,571,398,3644,,,,937,,,,,,
2026-08-28 11:04:04,batch_call,gemini-2.5-flash,584,395,2280,,,,951,,,,,,
2026-08-28 11:04:20,batch_call,gemini-2.5-flash,608,432,3687,,,,1019,,,,,,
2026-08-28 11:04:36,batch_call,gemini-2.5-flash,564,430,3517,,,,942,,,,,,
2026-08-28 11:04:47,batch_call,gemini-2.5-flash,584,347,2652,,,,957,,,,,,
2026-08-28 11:12:34,cache_summary,,,,,,,,,,,2,12,36,0
2026-08-28 11:12:37,batch_call,gemini-2.5-flash-lite,4360,1179,5539,10,10,268,7280,,,,,,
2026-08-28 11:12:38,batch_call,gemini-2.5-flash-lite,1574,202,1776,2,2,56,3061,,,,,,
2026-08-28 11:23:26,cache_summary,,,,,,,,,,,4,11,34,0
2026-08-28 11:23:29,batch_call,gemini-2.5-flash-lite,4346,1058,5404,10,10,270,7246,,,,,,
2026-08-28 11:23:30,batch_call,gemini-2.5-flash-lite,1142,119,1261,1,1,26,2387,,,,,,
2026-08-28 11:38:14,cache_summary,,,,,,,,,,,0,5,11,0
2026-08-28 11:38:16,batch_call,gemini-2.5-flash-lite,2762,468,3230,5,5,139,4805,,,,,,
2026-08-28 11:44:30,cache_summary,,,,,,,,,,,1,11,30,0
2026-08-28 11:44:32,batch_call,gemini-2.5-flash-lite,4272,900,5172,10,10,271,7131,,,,,,
2026-08-28 11:44:33,batch_call,gemini-2.5-flash-lite,1192,95,1287,1,1,29,2480,,,,,,
2026-08-28 11:59:12,cache_summary,,,,,,,,,,,1,4,7,0
2026-08-28 11:59:14,batch_call,gemini-2.5-flash-lite,2377,427,2804,4,4,113,4257,,,,,,
2026-08-28 12:06:29,cache_summary,,,,,,,,,,,1,12,24,0
2026-08-28 12:06:30,,,,,,10,0,279,,,,,,,
2026-08-28 12:06:31,batch_call,gemini-2.5-flash-lite,1613,188,1801,2,2,57,3109,,,,,,
2026-08-28 12:14:14,cache_summary,,,,,,,,,,,2,12,29,0
2026-08-28 12:14:17,batch_call,gemini-2.5-flash-lite,4369,938,5307,10,10,274,7309,,,,,,
2026-08-28 12:14:17,batch_call,gemini-2.5-flash-lite,1591,187,1778,2,2,57,3083,,,,,,
2026-08-28 12:24:55,cache_summary,,,,,,,,,,,3,8,21,0
2026-08-28 12:24:58,batch_call,gemini-2.5-flash-lite,3636,732,4368,8,8,219,6192,,,,,,
2026-08-28 12:35:26,cache_summary,,,,,,,,,,,2,10,25,0
2026-08-28 12:35:29,batch_call,gemini-2.5-flash-lite,4465,997,5462,10,10,275,7378,,,,,,
2026-08-28 12:43:14,cache_summary,,,,,,,,,,,3,12,31,0
2026-08-28 12:43:17,batch_call,gemini-2.5-flash-lite,4373,897,5270,10,10,272,7255,,,,,,
2026-08-28 12:43:18,batch_call,gemini-2.5-flash-lite,1612,191,1803,2,2,57,3095,,,,,,
2026-08-28 12:53:02,cache_summary,,,,,,,,,,,4,10,25,0
2026-08-28 12:53:04,batch_call,gemini-2.5-flash-lite,4446,836,5282,10,10,275,7446,,,,,,
2026-08-28 13:02:30,cache_summary,,,,,,,,,,,1,6,10,0
2026-08-28 13:02:32,batch_call,gemini-2.5-flash-lite,3060,575,3635,6,6,170,5341,,,,,,
2026-08-28 13:15:35,cache_summary,,,,,,,,,,,0,6,11,0
2026-08-28 13:15:37,batch_call,gemini-2.5-flash-lite,3068,651,3719,6,6,169,5322,,,,,,
2026-08-28 13:20:26,cache_summary,,,,,,,,,,,2,15,38,0
2026-08-28 13:20:29,batch_call,gemini-2.5-flash-lite,4558,976,5534,10,10,277,7571,,,,,,
2026-08-28 13:20:31,batch_call,gemini-2.5-flash-lite,2588,526,3114,5,5,135,4556,,,,,,
2026-08-28 13:34:28,cache_summary,,,,,,,,,,,0,5,14,0
2026-08-28 13:34:30,batch_call,gemini-2.5-flash-lite,2626,544,3170,5,5,136,4625,,,,,,
2026-08-28 13:41:56,cache_summary,,,,,,,,,,,4,14,28,0
2026-08-28 13:41:59,batch_call,gemini-2.5-flash-lite,4590,965,5555,10,10,278,7573,,,,,,
2026-08-28 13:42:01,batch_call,gemini-2.5-flash-lite,2383,370,2753,4,4,114,4298,,,,,,
2026-08-28 13:58:12,cache_summary,,,,,,,,,,,2,7,5,0
2026-08-28 13:58:14,batch_call,gemini-2.5-flash-lite,3570,676,4246,7,7,205,6045,,,,,,
2026-08-28 14:03:20,cache_summary,,,,,,,,,,,3,14,28,0
2026-08-28 14:03:23,batch_call,gemini-2.5-flash-lite,4715,923,5638,10,10,284,7810,,,,,,
2026-08-28 14:03:25,batch_call,gemini-2.5-flash-lite,2285,399,2684,4,4,108,4109,,,,,,
2026-08-28 14:03:50,batch_call,gemini-2.5-flash-lite,235,100,335,,,,504,,,,,,
2026-08-28 14:05:14,batch_call,gemini-2.5-flash,581,423,3674,,,,962,,,,,,
2026-08-28 14:05:27,batch_call,gemini-2.5-flash,560,481,3038,,,,925,,,,,,
2026-08-28 14:05:41,batch_call,gemini-2.5-flash,590,523,2958,,,,994,,,,,,
2026-08-28 14:05:58,batch_call,gemini-2.5-flash,551,536,3921,,,,915,,,,,,
2026-08-28 14:06:15,batch_call,gemini-2.5-flash,573,455,3997,,,,940,,,,,,
2026-08-28 14:14:04,cache_summary,,,,,,,,,,,2,7,13,0
2026-08-28 14:14:06,batch_call,gemini-2.5-flash-lite,3385,663,4048,7,7,197,5821,,,,,,
2026-08-28 14:19:10,cache_summary,,,,,,,,,,,2,15,37,0
2026-08-28 14:19:13,batch_call,gemini-2.5-flash-lite,4662,897,5559,10,10,282,7774,,,,,,
2026-08-28 14:19:15,batch_call,gemini-2.5-flash-lite,2515,550,3065,5,5,131,4459,,,,,,
2026-08-28 14:24:40,cache_summary,,,,,,,,,,,7,10,21,0
2026-08-28 14:24:42,batch_call,gemini-2.5-flash-lite,4687,879,5566,10,10,279,7755,,,,,,
2026-08-28 14:37:47,cache_summary,,,,,,,,,,,1,8,14,0
2026-08-28 14:37:49,batch_call,gemini-2.5-flash-lite,3939,745,4684,8,8,226,6619,,,,,,
2026-08-28 14:45:55,cache_summary,,,,,,,,,,,3,11,26,0
2026-08-28 14:45:58,batch_call,gemini-2.5-flash-lite,4535,995,5530,10,10,276,7485,,,,,,
2026-08-28 14:45:59,batch_call,gemini-2.5-flash-lite,1214,106,1320,1,1,28,2505,,,,,,
2026-08-28 14:53:42,cache_summary,,,,,,,,,,,7,10,28,0
2026-08-28 14:53:44,batch_call,gemini-2.5-flash-lite,4566,900,5466,10,10,272,7608,,,,,,
2026-08-28 15:07:58,cache_summary,,,,,,,,,,,0,10,26,0
2026-08-28 15:08:01,batch_call,gemini-2.5-flash-lite,4625,890,5515,10,10,274,7681,,,,,,
2026-08-28 15:13:00,cache_summary,,,,,,,,,,,2,16,36,0
2026-08-28 15:13:03,batch_call,gemini-2.5-flash-lite,4592,930,5522,10,10,281,7643,,,,,,
2026-08-28 15:13:05,batch_call,gemini-2.5-flash-lite,3084,560,3644,6,6,163,5325,,,,,,
2026-08-28 15:25:57,cache_summary,,,,,,,,,,,1,9,23,0
2026-08-28 15:26:00,batch_call,gemini-2.5-flash-lite,4176,822,4998,9,9,247,7025,,,,,,
2026-08-28 15:39:57,cache_summary,,,,,,,,,,,0,8,17,0
2026-08-28 15:39:59,batch_call,gemini-2.5-flash-lite,3810,776,4586,8,8,223,6457,,,,,,
2026-08-31 09:01:46,cache_summary,,,,,,,,,,,0,3,9,0
2026-08-31 09:01:48,batch_call,gemini-2.5-flash-lite,1983,357,2340,3,3,81,3723,,,,,,
2026-08-31 09:12:05,cache_summary,,,,,,,,,,,0,7,17,0
2026-08-31 09:12:07,batch_call,gemini-2.5-flash-lite,3440,568,4008,7,7,193,5931,,,,,,
2026-08-31 09:24:37,cache_summary,,,,,,,,,,,0,5,10,0
2026-08-31 09:24:39,batch_call,gemini-2.5-flash-lite,2677,419,3096,5,5,140,4734,,,,,,
2026-08-31 09:38:52,cache_summary,,,,,,,,,,,0,5,10,0
2026-08-31 09:38:55,batch_call,gemini-2.5-flash-lite,2714,549,3263,5,5,140,4787,,,,,,
2026-08-31 09:43:07,cache_summary,,,,,,,,,,,0,8,16,0
